4/9/2020,75.061783,83.098312,74.293289,82.889946,82.889946,960424911
4/8/2020,72.030823,75.718552,71.230011,75.055893,75.055893,743872421
4/7/2020,72.392448,75.536575,70.698746,72.003761,72.003761,711647906
4/6/2020,67.053612,72.607918,67.036957,72.525055,72.525055,679611798
4/5/2020,68.745644,68.833588,66.135048,67.057907,67.057907,510493895
4/4/2020,67.797752,69.124237,67.128769,68.734337,68.734337,574298371
4/3/2020,67.582741,69.695465,66.981728,67.804245,67.804245,570157993
4/2/2020,65.93187,70.472527,65.203148,67.578804,67.578804,591293709
4/1/2020,65.148445,66.015503,62.587128,66.015503,66.015503,537358330
3/31/2020,66.0644,66.25602,64.426163,65.148445,65.148445,516333153
3/30/2020,61.058578,66.699333,60.959335,66.100601,66.100601,585147950
3/29/2020,65.185486,65.421425,61.073341,61.073341,61.073341,498397549
3/28/2020,69.232468,69.232468,62.86087,65.109268,65.109268,696562609
3/27/2020,67.92942,72.263512,66.811783,69.266968,69.266968,631912467
3/26/2020,67.549507,68.525276,66.902344,67.885399,67.885399,545562325
3/25/2020,69.397125,69.721443,66.60981,67.582504,67.582504,624452432
3/24/2020,69.964539,71.091164,68.022484,69.413078,69.413078,639036031
3/23/2020,63.73954,69.887627,62.023079,69.887627,69.887627,736364751
3/22/2020,71.320389,73.020226,63.465157,63.831505,63.831505,730950698
3/21/2020,71.048874,75.005775,68.425163,71.290016,71.290016,986049949
3/20/2020,65.830124,76.090889,62.554726,71.038284,71.038284,1042135791
3/19/2020,59.784859,68.897789,55.998653,65.849304,65.849304,1003586345
3/18/2020,44.664059,59.593079,44.280563,59.593079,59.593079,773775691
3/17/2020,42.947586,46.011608,42.826881,44.619865,44.619865,436624178
3/16/2020,47.471104,47.55135,39.610912,42.945484,42.945484,483830041
3/15/2020,46.288437,50.033661,45.869213,47.499184,47.499184,449031165
3/14/2020,50.985203,51.135231,45.735229,46.328629,46.328629,476112432
3/13/2020,45.777351,52.18993,34.906933,50.92609,50.92609,763167994
3/12/2020,72.092041,72.334633,45.529202,45.529202,45.529202,639947953
3/11/2020,74.853157,75.174988,68.934593,72.073425,72.073425,581171477
3/10/2020,73.541801,75.734879,72.726822,74.833038,74.833038,630281909
3/9/2020,74.73671,75.743889,68.872292,73.424698,73.424698,728171289
